date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:09	8329/8329	---M--	200	added ('OK')	image/png	etag:%2267c5a058-2089%22	https://danslacuisinededede.com/dff/images/clients/6.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/6.png	(from https://danslacuisinededede.com/dff/index.html)
21:28:09	80756/80756	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a8-13b74%22	https://danslacuisinededede.com/dff/images/resource/news-thumb-3.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-thumb-3.jpg	(from https://danslacuisinededede.com/dff/index.html)
21:28:09	8526/8526	---M--	200	added ('OK')	image/png	etag:%2267c5a059-214e%22	https://danslacuisinededede.com/dff/images/clients/7.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/7.png	(from https://danslacuisinededede.com/dff/index.html)
21:28:10	8971/8971	---M--	200	added ('OK')	image/png	etag:%2267c5a059-230b%22	https://danslacuisinededede.com/dff/images/clients/8.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/8.png	(from https://danslacuisinededede.com/dff/index.html)
21:28:10	8645/8645	---M--	200	added ('OK')	image/png	etag:%2267c5a05a-21c5%22	https://danslacuisinededede.com/dff/images/clients/9.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/9.png	(from https://danslacuisinededede.com/dff/index.html)
21:28:11	8329/8329	---M--	200	added ('OK')	image/png	etag:%2267c5a055-2089%22	https://danslacuisinededede.com/dff/images/clients/10.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/10.png	(from https://danslacuisinededede.com/dff/index.html)
21:28:11	64896/64896	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0ee-fd80%22	https://danslacuisinededede.com/dff/plugins/revolution/js/jquery.themepunch.revolution.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/jquery.themepunch.revolution.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:13	110563/110563	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0ee-1afe3%22	https://danslacuisinededede.com/dff/plugins/revolution/js/jquery.themepunch.tools.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/jquery.themepunch.tools.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:13	8287/8287	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0fe-205f%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.actions.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.actions.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:13	7607/7607	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0fe-1db7%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.carousel.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.carousel.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:13	3754/3754	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a100-eaa%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.kenburn.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:14	56000/56000	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a100-dac0%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:15	26101/26101	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a101-65f5%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.migration.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.migration.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:15	26101/26101	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a101-65f5%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:16	10931/10931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a102-2ab3%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.parallax.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:16	29401/29401	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a102-72d9%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:17	24211/24211	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a104-5e93%22	https://danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.video.min.js	D:/sem6/block/danslacuisinededede.com/dff/plugins/revolution/js/extensions/revolution.extension.video.min.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:17	9240/9240	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0d0-2418%22	https://danslacuisinededede.com/dff/js/main-slider-script.js	D:/sem6/block/danslacuisinededede.com/dff/js/main-slider-script.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:17	52224/52224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0d2-cc00%22	https://danslacuisinededede.com/dff/js/mixitup.js	D:/sem6/block/danslacuisinededede.com/dff/js/mixitup.js	(from https://danslacuisinededede.com/dff/index.html)
21:28:19	145952/145952	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a07b-23a20%22	https://danslacuisinededede.com/dff/images/main-slider/image-1.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/main-slider/image-1.jpg	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:20	4328/4328	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a08a-10e8%22	https://danslacuisinededede.com/dff/images/resource/author-1.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/author-1.jpg	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:21	2213/2213	---M--	200	added ('OK')	image/png	etag:%2267c5a055-8a5%22	https://danslacuisinededede.com/dff/images/clients/1.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/1.png	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:21	4012/4012	---M--	200	added ('OK')	image/png	etag:%2267c5a056-fac%22	https://danslacuisinededede.com/dff/images/clients/2.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/2.png	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:21	239235/239235	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a07e-3a683%22	https://danslacuisinededede.com/dff/images/main-slider/image-2.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/main-slider/image-2.jpg	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:21	1469/1469	---M--	200	added ('OK')	image/png	etag:%2267c5a056-5bd%22	https://danslacuisinededede.com/dff/images/clients/3.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/3.png	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:22	2219/2219	---M--	200	added ('OK')	image/png	etag:%2267c5a058-8ab%22	https://danslacuisinededede.com/dff/images/clients/4.png	D:/sem6/block/danslacuisinededede.com/dff/images/clients/4.png	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:23	59008/59008	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a2-e680%22	https://danslacuisinededede.com/dff/images/resource/news-3.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-3.jpg	(from https://danslacuisinededede.com/dff/index-2.html)
21:28:24	77531/77531	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a4-12edb%22	https://danslacuisinededede.com/dff/images/resource/news-6.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-6.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:28:25	74446/74446	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a4-122ce%22	https://danslacuisinededede.com/dff/images/resource/news-7.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-7.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:28:25	54475/54475	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a5-d4cb%22	https://danslacuisinededede.com/dff/images/resource/news-8.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-8.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:29:03	70728/70728	---M--	200	added ('OK')	application/font-woff2	etag:%2267c5a03c-11448%22	https://danslacuisinededede.com/dff/fonts/fontawesome-webfont914c.woff2?v=4.6.1	D:/sem6/block/danslacuisinededede.com/dff/fonts/fontawesome-webfont914c914c.woff2	(from https://danslacuisinededede.com/dff/css/font-awesome.css)
21:29:03	89076/89076	---M--	200	added ('OK')	application/font-woff	etag:%2267c5a03c-15bf4%22	https://danslacuisinededede.com/dff/fonts/fontawesome-webfont914c.woff?v=4.6.1	D:/sem6/block/danslacuisinededede.com/dff/fonts/fontawesome-webfont914c914c.woff	(from https://danslacuisinededede.com/dff/css/font-awesome.css)
21:29:07	386421/386421	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c5a03b-5e575%22	https://danslacuisinededede.com/dff/fonts/fontawesome-webfont914c.svg?v=4.6.1	D:/sem6/block/danslacuisinededede.com/dff/fonts/fontawesome-webfont914c914c.svg	(from https://danslacuisinededede.com/dff/css/font-awesome.css)
21:29:07	150920/150920	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2267c5a03a-24d88%22	https://danslacuisinededede.com/dff/fonts/fontawesome-webfont914c.ttf?v=4.6.1	D:/sem6/block/danslacuisinededede.com/dff/fonts/fontawesome-webfont914c914c.ttf	(from https://danslacuisinededede.com/dff/css/font-awesome.css)
21:29:07	21150/21150	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267c5a037-529e%22	https://danslacuisinededede.com/dff/fonts/Flaticon.eot	D:/sem6/block/danslacuisinededede.com/dff/fonts/Flaticon.eot	(from https://danslacuisinededede.com/dff/css/flaticon.css)
21:29:07	21150/21150	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267c5a039-529e%22	https://danslacuisinededede.com/dff/fonts/Flaticond41d.eot?	D:/sem6/block/danslacuisinededede.com/dff/fonts/Flaticond41dd41d.eot	(from https://danslacuisinededede.com/dff/css/flaticon.css)
21:29:09	13528/13528	---M--	200	added ('OK')	application/font-woff	etag:%2267c5a038-34d8%22	https://danslacuisinededede.com/dff/fonts/Flaticon.woff	D:/sem6/block/danslacuisinededede.com/dff/fonts/Flaticon.woff	(from https://danslacuisinededede.com/dff/css/flaticon.css)
21:29:10	1362/1362	---M--	200	added ('OK')	image/png	etag:%2267c5a061-552%22	https://danslacuisinededede.com/dff/images/fancybox/fancybox_sprite.png	D:/sem6/block/danslacuisinededede.com/dff/images/fancybox/fancybox_sprite.png	(from https://danslacuisinededede.com/dff/css/jquery.fancybox.css)
21:29:10	20972/20972	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2267c5a038-51ec%22	https://danslacuisinededede.com/dff/fonts/Flaticon.ttf	D:/sem6/block/danslacuisinededede.com/dff/fonts/Flaticon.ttf	(from https://danslacuisinededede.com/dff/css/flaticon.css)
21:29:12	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2267c5a05f-19a7%22	https://danslacuisinededede.com/dff/images/fancybox/fancybox_loading.gif	D:/sem6/block/danslacuisinededede.com/dff/images/fancybox/fancybox_loading.gif	(from https://danslacuisinededede.com/dff/css/jquery.fancybox.css)
21:29:13	1003/1003	---M--	200	added ('OK')	image/png	etag:%2267c5a060-3eb%22	https://danslacuisinededede.com/dff/images/fancybox/fancybox_overlay.png	D:/sem6/block/danslacuisinededede.com/dff/images/fancybox/fancybox_overlay.png	(from https://danslacuisinededede.com/dff/css/jquery.fancybox.css)
21:29:14	6553/6553	---M--	200	added ('OK')	image/png	etag:%2267c5a061-1999%22	https://danslacuisinededede.com/dff/images/fancybox/fancybox_sprite%402x.png	D:/sem6/block/danslacuisinededede.com/dff/images/fancybox/fancybox_sprite@2x.png	(from https://danslacuisinededede.com/dff/css/jquery.fancybox.css)
21:29:14	150244/150244	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c5a037-24ae4%22	https://danslacuisinededede.com/dff/fonts/Flaticon.svg	D:/sem6/block/danslacuisinededede.com/dff/fonts/Flaticon.svg	(from https://danslacuisinededede.com/dff/css/flaticon.css)
21:29:17	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2267c5a060-36a0%22	https://danslacuisinededede.com/dff/images/fancybox/fancybox_loading%402x.gif	D:/sem6/block/danslacuisinededede.com/dff/images/fancybox/fancybox_loading@2x.gif	(from https://danslacuisinededede.com/dff/css/jquery.fancybox.css)
21:29:57	1238/1238	---MCZ	200	added ('OK')	text/html	etag:W/%2267c5a013-4d6%22	https://danslacuisinededede.com/dff/css/owl.video.play.html	D:/sem6/block/danslacuisinededede.com/dff/css/owl.video.play.html	(from https://danslacuisinededede.com/dff/css/owl.css)
21:30:05	1238/1238	---MCZ	200	added ('OK')	text/html	etag:W/%2267c5a01a-4d6%22	https://danslacuisinededede.com/dff/css/images/ui-icons_444444_256x240.html	D:/sem6/block/danslacuisinededede.com/dff/css/images/ui-icons_444444_256x240.html	(from https://danslacuisinededede.com/dff/css/jquery-ui.css)
21:30:07	1238/1238	---MCZ	200	added ('OK')	text/html	etag:W/%2267c5a01a-4d6%22	https://danslacuisinededede.com/dff/css/images/ui-icons_777620_256x240.html	D:/sem6/block/danslacuisinededede.com/dff/css/images/ui-icons_777620_256x240.html	(from https://danslacuisinededede.com/dff/css/jquery-ui.css)
21:30:09	69380/69380	UR-M--	200	updated ('Partial%20Content')	image/jpeg	etag:%2267c5a0a5-10f04%22	https://danslacuisinededede.com/dff/images/resource/news-9.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-9.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:30:11	43/43	---M--	200	added ('OK')	image/gif	etag:%2267c5a05f-2b%22	https://danslacuisinededede.com/dff/images/fancybox/blank.gif	D:/sem6/block/danslacuisinededede.com/dff/images/fancybox/blank.gif	(from https://danslacuisinededede.com/dff/css/jquery.fancybox.css)
21:30:13	45396/45396	UR-M--	200	updated ('Partial%20Content')	image/jpeg	etag:%2267c5a09b-b154%22	https://danslacuisinededede.com/dff/images/resource/news-10.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-10.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:30:16	50028/50028	UR-M--	200	updated ('Partial%20Content')	image/jpeg	etag:%2267c5a09c-c36c%22	https://danslacuisinededede.com/dff/images/resource/news-11.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-11.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:30:17	30492/30492	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a09c-771c%22	https://danslacuisinededede.com/dff/images/resource/news-12.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-12.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:30:21	43877/43877	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a09e-ab65%22	https://danslacuisinededede.com/dff/images/resource/news-13.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-13.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:30:23	83473/83473	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a09e-14611%22	https://danslacuisinededede.com/dff/images/resource/news-14.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-14.jpg	(from https://danslacuisinededede.com/dff/blog.html)
21:30:30	80756/80756	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a09f-13b74%22	https://danslacuisinededede.com/dff/images/resource/news-15.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-15.jpg	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:30:36	50171/50171	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a09f-c3fb%22	https://danslacuisinededede.com/dff/images/resource/news-16.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-16.jpg	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:30:42	74683/74683	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a0-123bb%22	https://danslacuisinededede.com/dff/images/resource/news-17.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-17.jpg	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:30:46	1238/1238	---MCZ	200	added ('OK')	text/html	etag:W/%2267c5a01b-4d6%22	https://danslacuisinededede.com/dff/css/images/ui-icons_cc0000_256x240.html	D:/sem6/block/danslacuisinededede.com/dff/css/images/ui-icons_cc0000_256x240.html	(from https://danslacuisinededede.com/dff/css/jquery-ui.css)
21:30:47	46795/46795	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a0-b6cb%22	https://danslacuisinededede.com/dff/images/resource/news-18.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/news-18.jpg	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:30:48	3852/3852	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a9-f0c%22	https://danslacuisinededede.com/dff/images/resource/post-thumb-2.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/post-thumb-2.jpg	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:30:48	3337/3337	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0a9-d09%22	https://danslacuisinededede.com/dff/images/resource/post-thumb-1.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/post-thumb-1.jpg	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:30:49	4251/4251	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a0aa-109b%22	https://danslacuisinededede.com/dff/images/resource/post-thumb-3.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/post-thumb-3.jpg	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:30:50	6586/6586	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a096-19ba%22	https://danslacuisinededede.com/dff/images/resource/author-9.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/author-9.jpg	(from https://danslacuisinededede.com/dff/blog-single.html)
21:30:51	7779/7779	---M--	200	added ('OK')	image/jpeg	etag:%2267c5a08a-1e63%22	https://danslacuisinededede.com/dff/images/resource/author-10.jpg	D:/sem6/block/danslacuisinededede.com/dff/images/resource/author-10.jpg	(from https://danslacuisinededede.com/dff/blog-single.html)
21:30:52	20891/20891	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0d4-519b%22	https://danslacuisinededede.com/dff/js/validate.js	D:/sem6/block/danslacuisinededede.com/dff/js/validate.js	(from https://danslacuisinededede.com/dff/contact.html)
21:30:53	1238/1238	---MCZ	200	added ('OK')	text/html	etag:W/%2267c5a01b-4d6%22	https://danslacuisinededede.com/dff/css/images/ui-icons_777777_256x240.html	D:/sem6/block/danslacuisinededede.com/dff/css/images/ui-icons_777777_256x240.html	(from https://danslacuisinededede.com/dff/css/jquery-ui.css)
21:31:01	75220/75220	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267c5a039-125d4%22	https://danslacuisinededede.com/dff/fonts/fontawesome-webfont914c.eot?v=4.6.1	D:/sem6/block/danslacuisinededede.com/dff/fonts/fontawesome-webfont914c914c.eot	(from https://danslacuisinededede.com/dff/css/font-awesome.css)
21:31:02	75220/75220	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267c5a03d-125d4%22	https://danslacuisinededede.com/dff/fonts/fontawesome-webfontd41d.eot?	D:/sem6/block/danslacuisinededede.com/dff/fonts/fontawesome-webfontd41dd41d.eot	(from https://danslacuisinededede.com/dff/css/font-awesome.css)
21:31:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Aug%202025%2015:58:51%20GMT	https://danslacuisinededede.com/connect.facebook.net/en_US/sdk.js	D:/sem6/block/danslacuisinededede.com/connect.facebook.net/en_US/sdk.js	(from https://danslacuisinededede.com/dff/blog-sidebar.html)
21:31:02	1190/1190	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5a0cb-4a6%22	https://danslacuisinededede.com/dff/js/contact.js	D:/sem6/block/danslacuisinededede.com/dff/js/contact.js	(from https://danslacuisinededede.com/dff/contact.html)
